review_threshold,hold_threshold,approval_rate,review_rate,hold_rate,total_intervention_rate,risky_order_recall,intervention_precision,false_positive_count,false_negative_count,review_cost,hold_cost,missed_risk_cost,total_estimated_cost,feasibility_status,rejection_reason
0.3,0.85,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.86,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.87,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.88,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.89,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.9,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.91,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.92,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.93,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.94,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.95,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.96,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.97,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.98,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.3,0.99,0.8625,0.1375,0.0,0.1375,0.35877862595419846,0.42727272727272725,63,84,9956.52,0.0,101519.24999999999,111475.76999999999,Feasible,N/A
0.31,0.32,0.87625,0.01625,0.1075,0.12375,0.3282442748091603,0.43434343434343436,56,88,757.958,12900.0,106297.97,119955.928,Infeasible,Violates MAX_HOLD_RATE
0.31,0.33,0.87625,0.0225,0.10125,0.12375,0.3282442748091603,0.43434343434343436,56,88,1032.605,12150.0,106297.97,119480.575,Infeasible,Violates MAX_HOLD_RATE
0.31,0.34,0.87625,0.03375,0.09,0.12375,0.3282442748091603,0.43434343434343436,56,88,1804.049,10800.0,106297.97,118902.019,Infeasible,Violates MAX_HOLD_RATE
0.31,0.35,0.87625,0.0375,0.08625,0.12375,0.3282442748091603,0.43434343434343436,56,88,2003.933,10350.0,106297.97,118651.903,Infeasible,Violates MAX_HOLD_RATE
0.31,0.36,0.87625,0.045,0.07875,0.12375,0.3282442748091603,0.43434343434343436,56,88,2484.2400000000002,9450.0,106297.97,118232.21,Infeasible,Violates MAX_HOLD_RATE
0.31,0.37,0.87625,0.05,0.07375,0.12375,0.3282442748091603,0.43434343434343436,56,88,3201.4350000000004,8850.0,106297.97,118349.405,Infeasible,Violates MAX_HOLD_RATE
0.31,0.38,0.87625,0.0525,0.07125,0.12375,0.3282442748091603,0.43434343434343436,56,88,3301.4350000000004,8550.0,106297.97,118149.405,Infeasible,Violates MAX_HOLD_RATE
0.31,0.39,0.87625,0.05875,0.065,0.12375,0.3282442748091603,0.43434343434343436,56,88,3551.4350000000004,7800.0,106297.97,117649.405,Infeasible,Violates MAX_HOLD_RATE
0.31,0.4,0.87625,0.06875,0.055,0.12375,0.3282442748091603,0.43434343434343436,56,88,4267.758,6600.0,106297.97,117165.728,Infeasible,Violates MAX_HOLD_RATE
0.31,0.41,0.87625,0.075,0.04875,0.12375,0.3282442748091603,0.43434343434343436,56,88,4694.198,5850.0,106297.97,116842.168,Feasible,N/A
0.31,0.42,0.87625,0.08,0.04375,0.12375,0.3282442748091603,0.43434343434343436,56,88,5095.147,5250.0,106297.97,116643.117,Feasible,N/A
0.31,0.43,0.87625,0.08375,0.04,0.12375,0.3282442748091603,0.43434343434343436,56,88,5245.147,4800.0,106297.97,116343.117,Feasible,N/A
0.31,0.44,0.87625,0.08375,0.04,0.12375,0.3282442748091603,0.43434343434343436,56,88,5245.147,4800.0,106297.97,116343.117,Feasible,N/A
0.31,0.45,0.87625,0.08875,0.035,0.12375,0.3282442748091603,0.43434343434343436,56,88,5445.147,4200.0,106297.97,115943.117,Feasible,N/A
0.31,0.46,0.87625,0.09125,0.0325,0.12375,0.3282442748091603,0.43434343434343436,56,88,5682.168,3900.0,106297.97,115880.138,Feasible,N/A
0.31,0.47,0.87625,0.09625,0.0275,0.12375,0.3282442748091603,0.43434343434343436,56,88,6422.573,3300.0,106297.97,116020.543,Feasible,N/A
0.31,0.48,0.87625,0.0975,0.02625,0.12375,0.3282442748091603,0.43434343434343436,56,88,6494.601000000001,3150.0,106297.97,115942.571,Feasible,N/A
0.31,0.49,0.87625,0.10125,0.0225,0.12375,0.3282442748091603,0.43434343434343436,56,88,6963.036,2700.0,106297.97,115961.006,Feasible,N/A
0.31,0.5,0.87625,0.10375,0.02,0.12375,0.3282442748091603,0.43434343434343436,56,88,7178.7300000000005,2400.0,106297.97,115876.7,Feasible,N/A
0.31,0.51,0.87625,0.10625,0.0175,0.12375,0.3282442748091603,0.43434343434343436,56,88,7502.999,2100.0,106297.97,115900.969,Feasible,N/A
0.31,0.52,0.87625,0.11,0.01375,0.12375,0.3282442748091603,0.43434343434343436,56,88,7800.508000000002,1650.0,106297.97,115748.478,Feasible,N/A
0.31,0.53,0.87625,0.11,0.01375,0.12375,0.3282442748091603,0.43434343434343436,56,88,7800.508000000002,1650.0,106297.97,115748.478,Feasible,N/A
0.31,0.54,0.87625,0.11125,0.0125,0.12375,0.3282442748091603,0.43434343434343436,56,88,7915.028,1500.0,106297.97,115712.998,Feasible,N/A
0.31,0.55,0.87625,0.11375,0.01,0.12375,0.3282442748091603,0.43434343434343436,56,88,8208.635,1200.0,106297.97,115706.605,Feasible,N/A
0.31,0.56,0.87625,0.115,0.00875,0.12375,0.3282442748091603,0.43434343434343436,56,88,8258.635,1050.0,106297.97,115606.605,Feasible,N/A
0.31,0.57,0.87625,0.11625,0.0075,0.12375,0.3282442748091603,0.43434343434343436,56,88,8336.586,900.0,106297.97,115534.556,Feasible,N/A
0.31,0.58,0.87625,0.1175,0.00625,0.12375,0.3282442748091603,0.43434343434343436,56,88,8386.586,750.0,106297.97,115434.556,Feasible,N/A
0.31,0.59,0.87625,0.1175,0.00625,0.12375,0.3282442748091603,0.43434343434343436,56,88,8386.586,750.0,106297.97,115434.556,Feasible,N/A
0.31,0.6,0.87625,0.11875,0.005,0.12375,0.3282442748091603,0.43434343434343436,56,88,8518.576000000001,600.0,106297.97,115416.546,Feasible,N/A
0.31,0.61,0.87625,0.11875,0.005,0.12375,0.3282442748091603,0.43434343434343436,56,88,8518.576000000001,600.0,106297.97,115416.546,Feasible,N/A
0.31,0.62,0.87625,0.11875,0.005,0.12375,0.3282442748091603,0.43434343434343436,56,88,8518.576000000001,600.0,106297.97,115416.546,Feasible,N/A
0.31,0.63,0.87625,0.12125,0.0025,0.12375,0.3282442748091603,0.43434343434343436,56,88,8756.031,300.0,106297.97,115354.001,Feasible,N/A
0.31,0.64,0.87625,0.1225,0.00125,0.12375,0.3282442748091603,0.43434343434343436,56,88,8878.648,150.0,106297.97,115326.618,Feasible,N/A
0.31,0.65,0.87625,0.1225,0.00125,0.12375,0.3282442748091603,0.43434343434343436,56,88,8878.648,150.0,106297.97,115326.618,Feasible,N/A
0.31,0.66,0.87625,0.1225,0.00125,0.12375,0.3282442748091603,0.43434343434343436,56,88,8878.648,150.0,106297.97,115326.618,Feasible,N/A
0.31,0.67,0.87625,0.1225,0.00125,0.12375,0.3282442748091603,0.43434343434343436,56,88,8878.648,150.0,106297.97,115326.618,Feasible,N/A
0.31,0.68,0.87625,0.1225,0.00125,0.12375,0.3282442748091603,0.43434343434343436,56,88,8878.648,150.0,106297.97,115326.618,Feasible,N/A
0.31,0.69,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.7,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.71,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.72,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.73,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.74,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.75,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.76,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.77,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.78,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.79,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.8,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.81,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.82,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.83,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.84,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.85,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.86,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.87,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.88,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.89,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.9,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.91,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.92,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.93,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.94,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.95,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.96,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.97,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.98,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.31,0.99,0.87625,0.12375,0.0,0.12375,0.3282442748091603,0.43434343434343436,56,88,8928.648,0.0,106297.97,115226.618,Feasible,N/A
0.32,0.33,0.8925,0.00625,0.10125,0.1075,0.31297709923664124,0.47674418604651164,45,90,274.647,12150.0,107377.54999999999,119802.19699999999,Infeasible,Violates MAX_HOLD_RATE
0.32,0.34,0.8925,0.0175,0.09,0.1075,0.31297709923664124,0.47674418604651164,45,90,1046.091,10800.0,107377.54999999999,119223.64099999999,Infeasible,Violates MAX_HOLD_RATE
0.32,0.35,0.8925,0.02125,0.08625,0.1075,0.31297709923664124,0.47674418604651164,45,90,1245.975,10350.0,107377.54999999999,118973.525,Infeasible,Violates MAX_HOLD_RATE
0.32,0.36,0.8925,0.02875,0.07875,0.1075,0.31297709923664124,0.47674418604651164,45,90,1726.2820000000002,9450.0,107377.54999999999,118553.832,Infeasible,Violates MAX_HOLD_RATE
0.32,0.37,0.8925,0.03375,0.07375,0.1075,0.31297709923664124,0.47674418604651164,45,90,2443.4770000000003,8850.0,107377.54999999999,118671.02699999999,Infeasible,Violates MAX_HOLD_RATE
0.32,0.38,0.8925,0.03625,0.07125,0.1075,0.31297709923664124,0.47674418604651164,45,90,2543.4770000000003,8550.0,107377.54999999999,118471.02699999999,Infeasible,Violates MAX_HOLD_RATE
0.32,0.39,0.8925,0.0425,0.065,0.1075,0.31297709923664124,0.47674418604651164,45,90,2793.4770000000003,7800.0,107377.54999999999,117971.02699999999,Infeasible,Violates MAX_HOLD_RATE
0.32,0.4,0.8925,0.0525,0.055,0.1075,0.31297709923664124,0.47674418604651164,45,90,3509.8,6600.0,107377.54999999999,117487.34999999999,Infeasible,Violates MAX_HOLD_RATE
0.32,0.41,0.8925,0.05875,0.04875,0.1075,0.31297709923664124,0.47674418604651164,45,90,3936.24,5850.0,107377.54999999999,117163.79,Feasible,N/A
0.32,0.42,0.8925,0.06375,0.04375,0.1075,0.31297709923664124,0.47674418604651164,45,90,4337.189,5250.0,107377.54999999999,116964.73899999999,Feasible,N/A
0.32,0.43,0.8925,0.0675,0.04,0.1075,0.31297709923664124,0.47674418604651164,45,90,4487.189,4800.0,107377.54999999999,116664.73899999999,Feasible,N/A
0.32,0.44,0.8925,0.0675,0.04,0.1075,0.31297709923664124,0.47674418604651164,45,90,4487.189,4800.0,107377.54999999999,116664.73899999999,Feasible,N/A
0.32,0.45,0.8925,0.0725,0.035,0.1075,0.31297709923664124,0.47674418604651164,45,90,4687.189,4200.0,107377.54999999999,116264.73899999999,Feasible,N/A
0.32,0.46,0.8925,0.075,0.0325,0.1075,0.31297709923664124,0.47674418604651164,45,90,4924.21,3900.0,107377.54999999999,116201.76,Feasible,N/A
0.32,0.47,0.8925,0.08,0.0275,0.1075,0.31297709923664124,0.47674418604651164,45,90,5664.615,3300.0,107377.54999999999,116342.165,Feasible,N/A
0.32,0.48,0.8925,0.08125,0.02625,0.1075,0.31297709923664124,0.47674418604651164,45,90,5736.643,3150.0,107377.54999999999,116264.19299999998,Feasible,N/A
0.32,0.49,0.8925,0.085,0.0225,0.1075,0.31297709923664124,0.47674418604651164,45,90,6205.0779999999995,2700.0,107377.54999999999,116282.62799999998,Feasible,N/A
0.32,0.5,0.8925,0.0875,0.02,0.1075,0.31297709923664124,0.47674418604651164,45,90,6420.772,2400.0,107377.54999999999,116198.32199999999,Feasible,N/A
0.32,0.51,0.8925,0.09,0.0175,0.1075,0.31297709923664124,0.47674418604651164,45,90,6745.041,2100.0,107377.54999999999,116222.59099999999,Feasible,N/A
0.32,0.52,0.8925,0.09375,0.01375,0.1075,0.31297709923664124,0.47674418604651164,45,90,7042.55,1650.0,107377.54999999999,116070.09999999999,Feasible,N/A
0.32,0.53,0.8925,0.09375,0.01375,0.1075,0.31297709923664124,0.47674418604651164,45,90,7042.55,1650.0,107377.54999999999,116070.09999999999,Feasible,N/A
0.32,0.54,0.8925,0.095,0.0125,0.1075,0.31297709923664124,0.47674418604651164,45,90,7157.070000000001,1500.0,107377.54999999999,116034.62,Feasible,N/A
0.32,0.55,0.8925,0.0975,0.01,0.1075,0.31297709923664124,0.47674418604651164,45,90,7450.677000000001,1200.0,107377.54999999999,116028.22699999998,Feasible,N/A
0.32,0.56,0.8925,0.09875,0.00875,0.1075,0.31297709923664124,0.47674418604651164,45,90,7500.677000000001,1050.0,107377.54999999999,115928.22699999998,Feasible,N/A
0.32,0.57,0.8925,0.1,0.0075,0.1075,0.31297709923664124,0.47674418604651164,45,90,7578.628000000001,900.0,107377.54999999999,115856.17799999999,Feasible,N/A
0.32,0.58,0.8925,0.10125,0.00625,0.1075,0.31297709923664124,0.47674418604651164,45,90,7628.628000000001,750.0,107377.54999999999,115756.17799999999,Feasible,N/A
0.32,0.59,0.8925,0.10125,0.00625,0.1075,0.31297709923664124,0.47674418604651164,45,90,7628.628000000001,750.0,107377.54999999999,115756.17799999999,Feasible,N/A
0.32,0.6,0.8925,0.1025,0.005,0.1075,0.31297709923664124,0.47674418604651164,45,90,7760.618,600.0,107377.54999999999,115738.16799999999,Feasible,N/A
0.32,0.61,0.8925,0.1025,0.005,0.1075,0.31297709923664124,0.47674418604651164,45,90,7760.618,600.0,107377.54999999999,115738.16799999999,Feasible,N/A
0.32,0.62,0.8925,0.1025,0.005,0.1075,0.31297709923664124,0.47674418604651164,45,90,7760.618,600.0,107377.54999999999,115738.16799999999,Feasible,N/A
0.32,0.63,0.8925,0.105,0.0025,0.1075,0.31297709923664124,0.47674418604651164,45,90,7998.073,300.0,107377.54999999999,115675.62299999999,Feasible,N/A
0.32,0.64,0.8925,0.10625,0.00125,0.1075,0.31297709923664124,0.47674418604651164,45,90,8120.6900000000005,150.0,107377.54999999999,115648.23999999999,Feasible,N/A
0.32,0.65,0.8925,0.10625,0.00125,0.1075,0.31297709923664124,0.47674418604651164,45,90,8120.6900000000005,150.0,107377.54999999999,115648.23999999999,Feasible,N/A
0.32,0.66,0.8925,0.10625,0.00125,0.1075,0.31297709923664124,0.47674418604651164,45,90,8120.6900000000005,150.0,107377.54999999999,115648.23999999999,Feasible,N/A
0.32,0.67,0.8925,0.10625,0.00125,0.1075,0.31297709923664124,0.47674418604651164,45,90,8120.6900000000005,150.0,107377.54999999999,115648.23999999999,Feasible,N/A
0.32,0.68,0.8925,0.10625,0.00125,0.1075,0.31297709923664124,0.47674418604651164,45,90,8120.6900000000005,150.0,107377.54999999999,115648.23999999999,Feasible,N/A
0.32,0.69,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.7,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.71,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.72,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.73,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.74,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.75,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.76,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.77,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.78,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.79,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.8,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.81,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.82,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.83,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.84,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.85,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.86,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.87,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.88,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.89,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.9,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.91,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.92,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
0.32,0.93,0.8925,0.1075,0.0,0.1075,0.31297709923664124,0.47674418604651164,45,90,8170.6900000000005,0.0,107377.54999999999,115548.23999999999,Feasible,N/A
